createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,token0.name,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,`,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp
11646676,2021-01-13,0x1921b852f38bc68430780242b2628d0ca14cef83,44.72596421,4068864.518,Wrapped Ether,89.45192842,0xe0c8b298db4cffe05d1bea0bb1ba414522b33c1b,NCDToken,NCDT,4068864.518,294,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0.225,150.0,1636493243,2021-11-09 21:27,31,259,4,5945301,10805830,15017383,119,140,25951391,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636493243
11776567,2021-02-02,0xe8a8f27ecef44ccc928a4e98226440fda0e19fe9,310.383658,0.056314677,Value Set Dollar,0.112169122,0x35de3eccaccb02e627062b5d63aa941b137288fe,Value Set Dollar,VSD,45260.98998,1541,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.0,1662.0,1628421793,2021-08-08 11:23,30,260,21,2526097,3870938,5442494,126,134,15975326,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1628421793
11017103,2020-10-08,0xabf7873351ff901069a76d6870c7798b6fd102db,0.16300525,379085.4459,Wrapped Ether,0.16300525,0xdc3228e10259494a834743260ca8340c7ea90391,Marco Token,MRC,379085.4459,269,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,0.014,50.0,1619463828,2021-04-26 19:03,7,260,2,2806992,6618012,5057014,134,126,17273809,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1619463828
11123997,2020-10-25,0x27b1647bd51bce41c9fd2e3e1576cd7de2dba08d,3.11e-14,3.3e-17,Universal Basic Income,6.6e-17,0x4b90f668524e3e91cefadbcd65a0b7c72cd441cf,Universal Basic Income,UBI,3.11e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,62.0,60000.0,1603644430,2020-10-26 1:47,1,5,1,0,1323,36678,2,3,36678,burn,1603644430,2020-10-26 1:47,62.00827266,3.3e-17,-1.0,10.188333333333333h,True,1603644430
10968557,2020-10-01,0x00611c6b4762de023ad3903deb7a1094ab7aca2c,7.1e-17,1.41e-14,Wrapped Ether,1.42e-16,0xecf0ec511cef4484e599da61ae4ce1029858ac54,Flamingo,FLM,1.41e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,62.0,12345.0,1601537186,2020-10-01 16:26,1,5,1,0,315,3671,2,3,3671,burn,1601537186,2020-10-01 16:26,62.01170132,7.1e-17,-1.0,1.0197222222222222h,True,1601537186
11239058,2020-11-11,0x8096b3551befe69dc4eec87556749babe116b24a,1.26e-13,8e-18,The Graph (Official),1.6e-17,0x5f5b643b5b01c1c71525ceb4aa953d93d9f843f6,The Graph (Official),GRT,1.26e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,63.0,1000000.0,1605148681,2020-11-12 11:38,1,5,1,0,34,14204,2,3,14204,burn,1605148681,2020-11-12 11:38,63.00356556,8e-18,-1.0,3.9455555555555555h,True,1605148681
12351281,2021-05-01,0x553db97b11642e0f9471d511296577421518de1a,667000000000000.0,0.794786376,MAKI INU,0.794786376,0x03303f2e0ccb295c59cfd35e86fb2361e212a76a,MAKI INU,MAK,667000000000000.0,269,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,0.5,1000000000000000.0,1629522737,2021-08-21 5:12,5,260,4,19503,164794,45851,158,102,9611481,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1629522737
11135658,2020-10-27,0x19ecc872612e63efec08aef1837dcfb025a2c158,1.54e-14,6.5e-17,Lava Core Finance,1.3e-16,0x19e73fb7e9b3d22243aad41f8cec0cd9996e3e34,Lava Core Finance,LAVC,1.54e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,63.0,15000.0,1603766832,2020-10-27 11:47,1,5,1,0,1834,3625,4,1,3625,burn,1603766832,2020-10-27 11:47,63.18168195,6.5e-17,-1.0,1.0069444444444444h,True,1603766832
11161814,2020-10-31,0x6a54627e1c2a38f02a993349bc8662a9fa6e1cab,5.01e-13,2e-18,keep.network,4e-18,0xac052b053a073bb64d6db4559140901c5756eb26,keep.network,K33P,5.01e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,64.0,19848960.0,1604134876,2020-10-31 18:01,1,5,1,0,2437,25237,5,0,25237,burn,1604134876,2020-10-31 18:01,71.11,2e-18,-1.0,7.010277777777778h,True,1604134876
12574139,2021-06-05,0xe221948fd2cb35b7cb6669df5352899e9a2b1ca3,6.52510464,3.97e+16,Wrapped Ether,13.05020928,0xf0232cd97d7b2405c68d2b85b6da2bac8618ac61,eTESLA,eTESLA,3.97e+16,262,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,5.5,4.7e+16,1629664201,2021-08-22 20:30,1,260,1,0,163180,169005,155,105,6772417,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1629664201
11185523,2020-11-03,0x27d562d6186b200ad9a6aec220c46daa9951320c,3.54e-14,2.9e-17,Bronze Core Finance,5.8e-17,0x4c869c89d6c29904a334dd2844580ef603817ca0,Bronze Core Finance,BRCO,3.54e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,64.0,80000.0,1604439293,2020-11-04 6:34,1,5,1,0,10,14439,2,3,14439,burn,1604439293,2020-11-04 6:34,64.01170989,2.9e-17,-1.0,4.010833333333333h,True,1604439293
11116500,2020-10-24,0xce559954a2e27df26cefb31068c0feeae163bc11,1.334814812,22972.69265,Wrapped Ether,1.334814812,0xfb6819f57a9a147a89ff6c0cf461ff26d229eef7,RND,RND,4518008.651,525,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,1.0,45318.0,1636597459,2021-11-11 2:24,3,261,2,223544,15582963,8659876,128,133,33088620,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636597459
13393206,2021-10-10,0x9090e8d1bef2c895660324f6bd37327677e8ec0f,409686.9568,2.214300686,HORSE TOKEN,4.428601372,0x8b3dc8d4edd8944bb8ef11913af9c3b55140805d,HORSE TOKEN,HORSE,409686.9568,270,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,1.0,100000.0,1636831859,2021-11-13 19:30,7,261,2,259149,125849,483786,116,145,2932103,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636831859
12415048,2021-05-11,0x53da137e8bf6369f01f398ba47c35dab2b0e74d3,1434447.741,10.75777149,Wave,21.51554299,0x2f7b88458f4e6d9abb19396b5a08b8ba7f3d4b20,Wave,WAE,1434447.741,261,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,9.049248143,673249.0,1636885833,2021-11-14 10:30,2,261,0,209177,4785639,0,154,107,16123954,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636885833
12719169,2021-06-27,0xadf1ede0a8363386173ec57394a3b633515290e6,13.03022658,108000000000.0,Wrapped Ether,26.06045317,0xd136d26cc8c45d8a9ffb49a3f5b83c729872d1c7,Carbon Zero,CZO,108000000000.0,286,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,0.05,1718007308.0,1636393545,2021-11-08 17:45,21,261,4,247980,1986321,1148869,188,73,11294908,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636393545
11003770,2020-10-06,0x6c05f07769c5a33a814d9e1265ba80e6ecc56228,7.33e-15,1.37e-16,LARP,2.74e-16,0x2672f395d9ff3b7318f570ca4e6c4c11dd82df6b,LARP,LARP,7.33e-15,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,65.0,3600.0,1602080486,2020-10-07 23:21,1,5,1,0,5317,71625,3,2,71625,burn,1602080486,2020-10-07 23:21,66.01775395,1.37e-16,-1.0,19.895833333333332h,True,1602080486
12503602,2021-05-25,0xb6ff3b9a5c881e7f96310fbebff09706ca577571,1223.874327,0.014799996,Tesla Token,0.014799996,0x8bdfd0a2990876991c464ebe0491618e39212acb,Tesla Token,TT,1223.874327,285,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,0.1,61.67132867,1636461094,2021-11-09 12:31,17,262,6,1981312,3861639,3815753,148,114,14513815,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636461094
12221437,2021-04-11,0xb6569b028141be56f124bbcc4ce7250a5b9a9a5d,1.0,1.61e-09,Trealon.com,3.23e-09,0x51450c3d470af2476d0a9bceabc3e5b7c1bc9749,Trealon.com,TRL,1.0,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,65.0,25000000.0,1618240498,2021-04-13 0:14,1,5,1,0,4822,60623,4,1,60623,burn,1618240498,2021-04-13 0:14,65.07346909,1.61e-09,-1.0,16.83972222222222h,True,1618240498
13439033,2021-10-18,0x0ec552260d374f50777b9c8b9085f79f01fa9b85,336000000000.0,1.255614803,Doge Bunny,2.511229607,0xb5f461c822ddee7b65888cc61e23e666f226c8a4,Doge Bunny,DOGEBUNNY,336000000000.0,263,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,1.0,399000000000.0,1634919818,2021-10-22 16:23,1,262,0,0,11238,0,125,137,397706,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1634919818
11019086,2020-10-09,0x65ed27cd9707a88e89380408d80e14b7a379ee54,1.52e-14,6.6e-17,Weed Money Finance,1.32e-16,0x3cc9ad6163a7e89c93a5a37c5bcd4dea09ca23b3,Weed Money Finance,BONG,1.52e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,65.0,15000.0,1602253361,2020-10-09 23:22,1,5,1,0,1243,36170,2,3,36170,burn,1602253361,2020-10-09 23:22,65.00648989,6.6e-17,-1.0,10.047222222222222h,True,1602253361
13379471,2021-10-08,0x3263e7ffda027060184de3d8e692728f6fa215e4,2.598923734,78627080025.0,Wrapped Ether,5.197847468,0xca3ecc5af9f1ddd54a3583e9f4ba601637f0d51a,GladiatorInu,GLAD,78627080025.0,263,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,2.0,100000000000.0,1634908106,2021-10-22 13:08,1,262,0,0,21769,0,174,88,1193436,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1634908106
11174507,2020-11-02,0x53b6185072efc232f4d81761db17c5d9d9b2857c,5.97e-15,1.68e-16,Yworld.finance,3.36e-16,0x3b1c44b73c4f1e702330877f2d6ec529d01e14a8,Yworld.finance,YWLD,5.97e-15,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,65.0,3000.0,1604293575,2020-11-02 14:06,1,5,1,0,1100,15910,5,0,15910,burn,1604293575,2020-11-02 14:06,73.95381219,1.68e-16,-1.0,4.419444444444444h,True,1604293575
11056237,2020-10-14,0xd1ede32271317656ca6b6d72e1a59c0dc2eb464c,7.7e-17,1.3e-14,Wrapped Ether,1.54e-16,0xca6c1f421a3622f118396625020dc27b4f737e2b,Core Finance v3.0,COREC,1.3e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,65.0,11000.0,1602715708,2020-10-15 7:48,1,5,1,0,117,4966,2,3,4966,burn,1602715708,2020-10-15 7:48,65.01171395,7.7e-17,-1.0,1.3794444444444445h,True,1602715708
11406157,2020-12-07,0x99aec5720b4ba3b9486965a2a35516bf33c94099,6.69e-13,2e-18,Gaia protocol,4e-18,0x1f6df401b858278ecd3394878f318312291dd835,Gaia protocol,GAIA,6.69e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,65.0,30000000.0,1607353689,2020-12-08 0:08,1,5,1,0,1134,3047,5,0,3047,burn,1607353689,2020-12-08 0:08,66.00884071,2e-18,-1.0,0.8463888888888889h,True,1607353689
11024268,2020-10-09,0xa6827000750f2551b859a28004b2fb372f5af448,2.6e-17,3.92e-14,Wrapped Ether,5.2e-17,0xdace314961baa68811c2c2f60360d6a238d9c7c6,xDie Core,xCORE,3.92e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,65.0,100000.0,1602289637,2020-10-10 9:27,1,5,1,0,85,2681,2,3,2681,burn,1602289637,2020-10-10 9:27,65.01171397,2.6e-17,-1.0,0.7447222222222222h,True,1602289637
12433026,2021-05-14,0x362e36b48d2bb759db9a02cce6579ec46f21e4be,3.95e+19,6.281805389,Grandpa Shiba,12.56361078,0x5b834c820c3925feefdf80b2d56459f553e5c6da,Grandpa Shiba,GPSHI,3.95e+19,263,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,5.0,296000000000.0,1621007648,2021-05-14 15:54,1,262,0,0,1219,0,178,84,5215,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1621007648
13111632,2021-08-28,0x79ace7b0f62eff320d2e9d6bc265dbc848f415da,0.524420838,2211084.605,Wrapped Ether,0.524420838,0xfc7d109056d2fa62c14e0b4abdb4ed6bc0a65269,TurdBurgerMcDingleBerry,TBMDB,2211084.605,275,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,0.1,9500000.0,1633489980,2021-10-06 3:13,9,263,3,70524,261609,1226889,144,119,3365816,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1633489980
11004901,2020-10-06,0xf9ca417a97d86954ec3fb6b8751f9299511dd32d,2.22e-14,4.6e-17,Core Dev Finance 1.0,9.2e-17,0x87107ec5b85f94fccdb288ffacfaff60ccb9693a,Core Dev Finance 1.0,COREDF,2.22e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,65.0,32000.0,1602025889,2020-10-07 8:11,1,5,1,0,80,2280,2,3,2280,burn,1602025889,2020-10-07 8:11,65.01171395,4.6e-17,-1.0,0.6333333333333333h,True,1602025889
11540266,2020-12-28,0xdd830a7edcdab5618fd928fbaa3ead25632ee3af,9e-18,1.24e-13,Wrapped Ether,1.8e-17,0xfa51f77e0e886bfdfbbc268ed5b478b6d6a19ee7,Twitter Token (Official),TER,1.24e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,65.0,1000000.0,1609132300,2020-12-28 14:11,1,5,1,0,609,1788,4,1,1788,burn,1609132300,2020-12-28 14:11,65.20211239,9e-18,-1.0,0.49666666666666665h,True,1609132300
10978853,2020-10-02,0x758d9e52c9d5a36cbde2dc870b4f6bb9a152258f,8.2e-17,1.23e-14,Wrapped Ether,1.64e-16,0xf6acd203e28bf759bd06d9a67f0ac65b746ecf6e,Core Rebase,CORER,1.23e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,65.0,10000.0,1601673312,2020-10-03 6:15,1,5,1,0,198,918,3,2,918,burn,1601673312,2020-10-03 6:15,65.35590076,8.2e-17,-1.0,0.255h,True,1601673312
11029731,2020-10-10,0xfb5031b4bbb15845540a73f6041d5ab8d667d3ca,2.55e-14,4e-17,Chainlink Finance,8e-17,0x50d90acc87f45c2cd8fb0878417b1411d882eaba,Chainlink Finance,LIFI,2.55e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,66.0,43000.0,1602370801,2020-10-11 8:00,1,5,1,0,377,10863,2,3,10863,burn,1602370801,2020-10-11 8:00,66.01171794,4e-17,-1.0,3.0175h,True,1602370801
11051521,2020-10-14,0xa2fbfa6246de0c4ad1d962348cc7af6be1e42487,6.4e-17,1.59e-14,Wrapped Ether,1.28e-16,0xd8066a4caf037f019d110fee864d9ad574db798c,Dracula Token Finance,DRCF,1.59e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,66.0,16600.0,1602654595,2020-10-14 14:49,1,5,1,0,226,6134,2,3,6134,burn,1602654595,2020-10-14 14:49,66.01171794,6.4e-17,-1.0,1.7038888888888888h,True,1602654595
11011935,2020-10-08,0x83a031a479ac0b8af64a3e4f46d02c070caac29a,1.42e-14,7.1e-17,Mad Max Finance,1.42e-16,0x912a64259735e957d18391054dd5bf25177f1173,Mad Max Finance,MAD,1.42e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,66.0,13300.0,1602123383,2020-10-08 11:16,1,5,1,0,932,4381,3,2,4381,burn,1602123383,2020-10-08 11:16,66.04472534,7.1e-17,-1.0,1.2169444444444444h,True,1602123383
11364162,2020-12-01,0x9175945907b72ec7b4cc53a8cd06896ff1fe2e5c,2.46e-14,4.1e-17,Base Protocol,8.2e-17,0x438f8b385524820da4597b5c98358d8e7c43649b,Base Protocol,BASE,2.46e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,67.0,46098.0,1607072632,2020-12-04 18:03,1,5,1,0,488,280000,4,1,280000,burn,1607072632,2020-12-04 18:03,71.43753183,4.1e-17,-1.0,77.77777777777777h,True,1607072632
11273656,2020-11-17,0x53e041bc94b73ccef412ac1b1d96c7cd3425f3ac,0.542019844,7.213780066,Wrapped Ether,0.542019844,0xf51d48b4554862604d3e69a424c2b68afe3bb968,Monet,MNT,7.228006633,319,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0.432,1.0,1627027146,2021-07-23 7:59,27,263,21,1071924,2118707,1296345,124,139,21434215,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1627027146
13476322,2021-10-23,0xdd7fac2ab8e5d5de4504a9fe23083c9b63eb4162,35297332800.0,1.436671009,mini AKITA,2.873342018,0x3de06f323955424fbe802065d8de781aa42d1701,mini AKITA,miniAKITA,35297332800.0,265,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.5,100000000000.0,1636284749,2021-11-07 11:32,1,263,1,0,5027,1259041,130,133,1259041,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636284749
11057468,2020-10-15,0xeb55f3e9fa4da879ce3e26b47e2236ee1bcf3f4d,3.68e-14,2.8e-17,MetaMask Swap Token,5.6e-17,0x7a43dc30f9e9aaa8f7b9579fe132323adfd1c2df,MetaMask Swap Token,MEST,3.68e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,67.0,90700.0,1602731304,2020-10-15 12:08,1,5,1,0,363,5162,2,3,5162,burn,1602731304,2020-10-15 12:08,67.01172178,2.8e-17,-1.0,1.433888888888889h,True,1602731304
11017081,2020-10-08,0x78f214dee57d4578db04f12f18726ff71f9d1a34,6e-17,1.68e-14,Wrapped Ether,1.2e-16,0xedb0375fba30311d091cf650b052da5a33f5e6a9,Sushi Swap Finance II,SUFII,1.68e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,68.0,19300.0,1602201137,2020-10-09 8:52,1,5,1,0,491,11294,3,2,11294,burn,1602201137,2020-10-09 8:52,68.05896395,6e-17,-1.0,3.1372222222222224h,True,1602201137
13355090,2021-10-04,0xf1605fd12fe58283c057bb5d104d0631bc2402bc,562000000000000.0,2.896466547,Roronoa Zoro,5.792933093,0x846024eb1aed2cf3df30d592509b63fa54f96a03,Roronoa Zoro,RZ,562000000000000.0,287,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,1.0,1000000000000000.0,1634555317,2021-10-18 11:08,24,263,0,48576,58268,0,150,113,1170706,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1634555317
11129000,2020-10-26,0x36bd328ca37f152ac6424100624443ba7e98ba54,3.63e-14,2.8e-17,Meta Mask Swap,5.6e-17,0x1a792fc6cb54b3e1772a1f6e4d218de1f81a3df4,Meta Mask Swap,METM,3.63e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,68.0,90000.0,1603677123,2020-10-26 10:52,1,5,1,0,670,2915,3,2,2915,burn,1603677123,2020-10-26 10:52,68.20304625,2.8e-17,-1.0,0.8097222222222222h,True,1603677123
11008991,2020-10-07,0x26433a005c7d8e555aead126293c9ce435806815,1.19e-14,8.4e-17,Core Remix 2.1,1.68e-16,0xaa6738bed711279386cd8bc36b1cde1da20bf557,Core Remix 2.1,CRIM,1.19e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,68.0,10000.0,1602080342,2020-10-07 23:19,1,5,1,0,514,1493,3,2,1493,burn,1602080342,2020-10-07 23:19,69.11793372,8.4e-17,-1.0,0.4147222222222222h,True,1602080342
13230129,2021-09-15,0x79a08cfef0e4a098b7d3086e487fdae73116cd03,5e-18,2.32e-13,Wrapped Ether,1e-17,0xcd1f78cb38631fad9125c471dd9d4f364f9b62fe,Torum,XTM,2.32e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,70.0,4500000.0,1631801298,2021-09-16 23:08,1,5,1,0,372,94570,4,1,94570,burn,1631801298,2021-09-16 23:08,76.69059091,5e-18,-1.0,26.269444444444446h,True,1631801298
11046388,2020-10-13,0xfe1aea380ab00156f6ebf92a1a921afac68dfb3b,9.02e-15,1.11e-16,CoFi Token,2.22e-16,0x4468ca9c19935ad38f5de3e4300a946da31c6f34,CoFi Token,CoFi,9.02e-15,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,70.0,6000.0,1602648815,2020-10-14 13:13,1,5,1,0,5477,68624,4,1,68624,burn,1602648815,2020-10-14 13:13,71.84184588,1.11e-16,-1.0,19.06222222222222h,True,1602648815
11067232,2020-10-16,0xff88a9c29ea78cd1e1b811105f3a500b95f09ff3,2.38e-16,4.2e-15,Wrapped Ether,4.76e-16,0xc227bd9353de3ff69eea9d32ea2847361e54e8fb,EZF,EZF,4.2e-15,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,70.0,1400.0,1602898763,2020-10-17 10:39,1,5,1,0,170,43656,5,0,43656,burn,1602898763,2020-10-17 10:39,74.5,2.38e-16,-1.0,12.126666666666667h,True,1602898763
11812463,2021-02-08,0xaae570327330b4efc0ae0edf84b0509ad4a3cb0e,843750.5858,3.345122148,Wall Street Bets,6.690244295,0x8d554db662583d4e3b7d61514da7b79e023ae94d,Wall Street Bets,WBS,843750.5858,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,23.0,119000.0,1634940949,2021-10-22 22:15,4,263,4,2526684,3312799,3811790,140,123,22198219,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1634940949
11104462,2020-10-22,0x7c4102145e0c66c56241a3ff40bbc5edc5da5efc,1.59e-16,6.31e-15,Wrapped Ether,3.18e-16,0xdabccc167bb0dd27d908b04fdde655f1d171bab5,Repel Core,REPEL,6.31e-15,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,70.0,3333.0,1603367969,2020-10-22 20:59,1,5,1,0,529,18596,5,0,18596,burn,1603367969,2020-10-22 20:59,76.58,1.59e-16,-1.0,5.165555555555556h,True,1603367969
11067840,2020-10-16,0x98a20138e11f04811167c71a35b4ab17f82fe507,8.5e-17,1.18e-14,Wrapped Ether,1.7e-16,0xefa1777570f1aedfddfc82fe75e257533f73719e,Core G Finance,GCORE,1.18e-14,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,70.0,10000.0,1602865700,2020-10-17 1:28,1,5,1,0,320,2496,3,2,2496,burn,1602865700,2020-10-17 1:28,70.9828101,8.5e-17,-1.0,0.6933333333333334h,True,1602865700
11201137,2020-11-06,0xddc876e4da9e16ea0c66c8bc72352281431b4b8a,578213067.5,0.136261796,QRsPAY,0.136261796,0x3cba0199db0c1ad1e92230279d3da2b626a8590f,QRsPAY,QRP,645283349.4,510,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,1.0,7000.0,1622942183,2021-06-06 1:16,69,264,14,1460734,8706582,4031707,106,158,18311222,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1622942183
13476940,2021-10-24,0xad4611866e2f289522028883ec440b7ffb165ef3,448000000000.0,1.528254393,DaddyBunnyRocket,3.056508786,0x6100a8455a840aa2613e1e207c3a7b5cdfc5d2a1,DaddyBunnyRocket,DBR,448000000000.0,265,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,0.9,736000000000.0,1635337733,2021-10-27 12:28,1,264,0,0,40464,0,130,134,302748,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635337733
11036812,2020-10-11,0xad30ce1bff25607621fc6ed4fc99e5d7be6b1330,1e-18,0.07,daofi.finance,0.07,0x6e4b3131f6904211e6af72138a47a0c7a4c8ca72,daofi.finance,DAOfi,1e-18,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,72.0,1000000.0,1602554013,2020-10-13 10:53,1,5,1,0,20795,2159,3,2,100798,burn,1602455374,2020-10-12 7:29,72.1400255,9e-18,-1.0,0.5997222222222223h,True,1602455374
