createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_ratio,swap_ratio,burn_ratio,swap_rate,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,initial_supply,receiver,current_token_total_supply,burn_amount,timestamp_creator_LP_amount,timestamp_creator_token_amount
12199649,2021-04-08,0x35135c2bbba127cf2e2bf9c6229e1552cb11b290,3.28e-14,3.1e-17,6.2e-17,0x6cd96f528ceae8c0619f6f5c45f5bc97e53540a3,Boson Protocol,BOSON,3.28e-14,18,20,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,150.0,190000.0,1617958992,2021-04-09 9:03,1,18,1,0,67159,67686,16,2,67686,burn,1617958992,2021-04-09 9:03,162.78474340000002,3.1e-17,-1.0,18.801666666666666h,True,1617958992,0.052631579000000005,0.947368421,0.0,5.333333333,5338.539126,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,200000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,200000000.0,0.0,5338.539126,199810000.0
12011947,2021-03-10,0x0a3b744cd9d5c49d5138c70468c4f90796f4001d,1.1400000000000002e-13,9e-18,1.8e-17,0x9f07cd196f2b8a65f84997bbbaefe662c7677556,ChainGuardians,CGG,1.1400000000000002e-13,18,20,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,2850000.0,1615395665,2021-03-10 17:01,1,18,1,0,495,978,16,2,978,burn,1615395665,2021-03-10 17:01,209.6462317,9e-18,-1.0,0.27166666666666667h,True,1615395665,0.052631579000000005,0.947368421,0.0,5.333333333,23874.67277,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,120000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,,0,23874.67277263,117150000
12412396,2021-05-11,0xb9b149e4d55f3a564ef544eb416be5d1cf184333,9e-18,1.12e-13,1.8e-17,0xdce78124a1d95fc8f55b9c043afd29e078d39ecf,Casper,CSPR,1.12e-13,18,16,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,50.0,680000.0,1620727438,2021-05-11 10:03,1,14,1,0,428,1280,12,2,1280,burn,1620727438,2021-05-11 10:03,52.12279466,9e-18,-1.0,0.35555555555555557h,True,1620727438,0.066666667,0.933333333,0.0,4.0,5830.951895,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,,0,5830.95189485,99320000
12107568,2021-03-25,0x773ed4a2a210aa4d9606f5cee6e4ac2e848b2270,5.5e-13,2e-18,4e-18,0x609fdc152b4d165bf7a742807af362f04dedbb12,Convergence,CONV,5.5e-13,18,16,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,62000000.0,1616677172,2021-03-25 12:59,1,14,1,0,4877,9308,10,4,9308,burn,1616677172,2021-03-25 12:59,202.5636162,2e-18,-1.0,2.5855555555555556h,True,1616677172,0.066666667,0.933333333,0.0,2.0,111355.2873,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,10000000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,10000000000.0,0.0,111355.2873,9938000000.0
11998506,2021-03-08,0xdcd7510631d70c333cc2eb31881293b7650ca4fb,1.4000000000000006e-17,7.32e-14,2.8000000000000005e-17,0xe8524362b538c7cbe578581cc50dc82d7b9045ec,Ethernity Chain,ERN,7.32e-14,18,16,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,1200000.0,1615217575,2021-03-08 15:32,1,14,1,0,1166,1852,12,2,1852,burn,1615217575,2021-03-08 15:32,211.5728339,1.4000000000000006e-17,-1.0,0.5144444444444445h,True,1615217575,0.066666667,0.933333333,0.0,4.0,15491.93338,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,30000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,,0,15491.93338483,28800000
12048815,2021-03-16,0xe9373565f93d5cc10617189caa5943f8ffb79a03,6.54e-14,1.7000000000000002e-17,1.7000000000000002e-17,0xb6ef518323acf8ceda510d52b4e5ea3d9fc92646,Konomi,KONO,6.54e-14,18,15,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,900000.0,1616513322,2021-03-23 15:28,2,11,2,303746,20269,323730,9,2,626926,burn,1615906930,2021-03-16 15:02,205.4419038,1.6e-17,-1.0,5.703888888888889h,True,1615906930,0.083333333,0.916666667,0.0,3.0,13416.40786,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100000000.0,0.0,13416.40787,99100000.0
12327723,2021-04-28,0x8b00af93314928ae30892648bf2aadec2f15226a,0.109848481,1e-18,0.109848481,0xc922eede0b182568938dd31534e653351f2657d5,UnoRe,UNO,1e-18,18,14,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,180.0,2360000.0,1619636640,2021-04-28 19:04,1,12,1,0,17529,15938,10,2,39455,burn,1619613123,2021-04-28 12:32,184.7906555,9e-18,-1.0,4.427222222222222h,True,1619613123,0.083333333,0.916666667,0.0,3.0,20610.67684,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100000000.0,0.0,20610.67684,97640000.0
12127601,2021-03-28,0x590de9a17d9aa25fdb992cff1a670051eb68bd2b,69395.34788,1e-18,1e-18,0x0cb2e1e371f1dea78f66bb5c1bc217a39fb5f47a,Tidal Finance,TIDAL,69395.34788,18,14,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,11600000.0,1616943463,2021-03-28 14:57,1,12,1,0,1832,6504,7,5,8962,burn,1616941005,2021-03-28 14:16,201.386164,5e-18,-1.0,1.8066666666666666h,True,1616941005,0.083333333,0.916666667,0.0,1.4,48166.37832,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,20000000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,20000000000.0,0.0,48166.37832,19988400000.0
12139546,2021-03-30,0xe4cfb4983f5719266d88e8b05f88c8027e18182a,2.5e-17,4.08e-14,5e-17,0xdbbb794dadb05faec35f7a043bfcbe8f68107a08,Ramifi,RAM,4.08e-14,18,13,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,150.0,270000.0,1617134213,2021-03-30 19:56,1,11,1,0,33712,41356,8,3,41356,burn,1617134213,2021-03-30 19:56,156.1439728,2.5e-17,-1.0,11.487777777777778h,True,1617134213,0.083333333,0.916666667,0.0,2.0,6363.961031,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100000000.0,0.0,6363.961031,99730000.0
12042531,2021-03-15,0x5078ca11d4b61858671f29e7dafb34dbb938d370,3.7e-17,2.75e-14,7.4e-17,0xd609161e0216b0b2da366dfb7ad5b1c5f8867beb,BCUG Vault,BCUG,2.75e-14,18,13,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,156000.0,1615838488,2021-03-15 20:01,1,11,1,0,11356,35809,7,4,35809,burn,1615838488,2021-03-15 20:01,203.1750102,3.7e-17,-1.0,9.946944444444444h,True,1615838488,0.083333333,0.916666667,0.0,1.4,5585.696018,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100000000.0,0.0,5585.696018,99844000.0
12146866,2021-03-31,0x874399a3948e8bc522a653a3e8396068c2652fed,8409.177388,1e-18,1e-18,0x7fd3df0fea7a1e2b76cb40d6fcf6e23ed9acbff0,Polkamon,PMON,8409.177388,18,13,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,900000.0,1617212398,2021-03-31 17:39,1,11,1,0,16430,19610,7,4,21859,burn,1617210149,2021-03-31 17:02,207.7255265,1.6e-17,-1.0,5.447222222222222h,True,1617210149,0.090909091,0.909090909,0.0,1.75,13416.40786,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100000000.0,0.0,13416.40787,99100000.0
12011217,2021-03-10,0xb8f72d17aae331ee55e6484a2903cc882206e1bd,1.12e-13,9e-18,1.8e-17,0x380e3e0a611f2284320f4361d2d999ba8b608f19,ChainGuardians,CGG,1.12e-13,18,13,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,2820000.0,1615394162,2021-03-10 16:36,1,11,1,0,7301,9025,9,2,9025,burn,1615394162,2021-03-10 16:36,212.434728,9e-18,-1.0,2.5069444444444446h,True,1615394162,0.083333333,0.916666667,0.0,3.0,23748.68417,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,120000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,120000000.0,0.0,23748.68417,117180000.0
12121231,2021-03-27,0x65508314b0b07418ddd0c3baea9de1e22d079e92,4.92e-14,2.1e-17,4.2e-17,0xb4c3d11916be0a1048a2320b003b0a97871f231d,MerchDAO,MRCH,4.92e-14,18,13,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,560000.0,1616851826,2021-03-27 13:30,1,11,1,0,1160,1666,9,2,1666,burn,1616851826,2021-03-27 13:30,215.2164116,2.1e-17,-1.0,0.4627777777777778h,True,1616851826,0.090909091,0.909090909,0.0,4.5,10583.00524,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,,0,10583.00524426,99440000
12056374,2021-03-17,0x4dc37ed955063e6512ea2f77113b4f5b3bb289d3,6.990000000000001e-13,2e-18,4e-18,0x3e10200785c8bc9e095aca1b0c5646cd85fce4cc,DAFI Protocol,DAFI,6.990000000000001e-13,18,13,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,100000000.0,1615987724,2021-03-17 13:28,1,11,1,0,403,1056,8,3,1056,burn,1615987724,2021-03-17 13:28,202.2472564,2e-18,-1.0,0.29333333333333333h,True,1615987724,0.083333333,0.916666667,0.0,2.0,141421.3562,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,,0,141421.35623731,0
12086994,2021-03-22,0xcdf3e2839b25d7cb6771b412f1799c961c6cd55b,1.31e-14,7.700000000000001e-17,1.54e-16,0x3f849781b3ef5231edf7320506081717259e8867,DoraFactory,DORA,1.31e-14,18,12,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,35000.0,1616512529,2021-03-23 15:15,2,8,2,53522,46736,65806,6,2,117894,burn,1616408354,2021-03-22 10:19,200.3100337,7.6e-17,-1.0,3.8108333333333335h,True,1616408354,0.166666667,0.833333333,0.0,1.0,2645.751311,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,10000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,10000000.0,0.0,2645.751311,9965000.0
12502452,2021-05-25,0x587b6f02eb278cd51e39bc773bb17694fb70ccab,6.23e-13,2e-18,4e-18,0x4dc4facf522b4b8af6edfeaf7c315bf735d4cb8c,Dotmoovs,MOOV,6.23e-13,18,11,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,100.0,52000000.0,1621949636,2021-05-25 22:33,2,8,1,122,17437,17736,7,1,17736,burn,1621949636,2021-05-25 22:33,117.258221,2e-18,-1.0,4.926666666666667h,True,1621949636,0.2,0.8,0.0,3.5,72832.13576,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,1000000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100000000000000.0,0.0,72832.13576,947480000.0
11977446,2021-03-05,0xdfeef859d73f11c10eb301b228204b7d6856b3c4,1.4400000000000002e-13,7.000000000000001e-18,1.4000000000000006e-17,0xa1d6fa9d7268435aa05549a86a817a66b828992b,Blank Wallet,BLANK,1.4400000000000002e-13,18,11,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,4230000.0,1614956852,2021-03-06 0:07,1,9,1,0,12755,20762,7,2,20762,burn,1614956852,2021-03-06 0:07,202.1889112,7.000000000000001e-18,-1.0,5.767222222222222h,True,1614956852,0.1,0.9,0.0,2.333333333,29086.07914,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,125000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,125000000.0,0.0,29086.07914,120770000.0
12101038,2021-03-24,0xcf35e13583219e0cab7abca4a96bf6a2aefd4ab6,9.19e-14,1.1e-17,2.2e-17,0xa6c5d661adbc5be69ddf20934e54312c5829caab,Shyft Network,SHFT,9.19e-14,18,11,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,1700000.0,1616598997,2021-03-25 0:16,1,9,1,0,5118,17219,7,2,17219,burn,1616598997,2021-03-25 0:16,200.6712939,1.1e-17,-1.0,4.783055555555555h,True,1616598997,0.1,0.9,0.0,2.333333333,18439.08891,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,1910000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,1910000000.0,0.0,18439.08891,1908300000.0
12107069,2021-03-25,0x1433046c5d62641b01ed08c2e033d1d2c73b7424,5.27e-13,2e-18,4e-18,0x0d2beac4dddf91d8d33d411a079e6a80d2dc8729,Convergence,CONV,5.27e-13,18,11,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,62300000.0,1616667567,2021-03-25 19:19,1,9,1,0,3116,6335,7,2,6335,burn,1616667567,2021-03-25 19:19,211.6953355,2e-18,-1.0,1.7597222222222222h,True,1616667567,0.1,0.9,0.0,2.333333333,111624.3701,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,10000000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,10000000000.0,0.0,111624.3701,9937700000.0
12206140,2021-04-09,0xa753a6817aa0c9edec58f7a38e1270c18f8f9273,4.42e-14,2.3e-17,4.6e-17,0x02cd28ee6017df3b5c69b0b31f9aaddf65aa26e8,Kattana,KTN,4.42e-14,18,11,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,400000.0,1617978920,2021-04-09 23:35,1,9,1,0,287,639,7,2,639,burn,1617978920,2021-04-09 23:35,202.4473125,2.3e-17,-1.0,0.1775h,True,1617978920,0.1,0.9,0.0,2.333333333,8944.27191,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,10000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,,0,8944.27191,9600000
12095021,2021-03-23,0x77ede4995b2ccc26d8cc124be34e429f2a402335,6.77e-13,2e-18,4e-18,0x9aee9989592660eedec0227de78bf4a956343ca4,Tidal Finance,TIDAL,6.77e-13,18,10,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,150.0,70500000.0,1616520734,2021-03-24 2:32,1,8,1,0,7741,19703,7,1,19703,burn,1616520734,2021-03-24 2:32,151.8864656,2e-18,-1.0,5.473055555555556h,True,1616520734,0.111111111,0.8888888890000001,0.0,3.5,102834.819,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,20000000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,20000000000.0,0.0,102834.819,19929500000.0
12147470,2021-03-31,0x533232a0d8b47cc96bc8c2263264a4ebc3b5ed49,6.62e-14,1.6e-17,3.2e-17,0x092ecd2574b62ad984aa6db96c4d7d5f27a6f0af,Cook Protocol,COOK,6.62e-14,18,10,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,150.0,675000.0,1617204541,2021-04-01 0:29,1,8,1,0,4612,6119,6,2,6119,burn,1617204541,2021-04-01 0:29,152.06517040000003,1.6e-17,-1.0,1.6997222222222221h,True,1617204541,0.111111111,0.8888888890000001,0.0,2.0,10062.3059,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,10000000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,10000000000.0,0.0,10062.3059,9999325000.0
12329021,2021-04-28,0xcfdc68297d4d5737e4ae98c8fe04ebb97332b1d2,9e-18,1.16e-13,1.8e-17,0xe1b631abd2295b7ceb85eca3bb5478ff06701a2e,UnoRe,UNO,1.16e-13,18,10,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,2700000.0,1619617130,2021-04-28 22:38,1,8,1,0,2444,3232,5,3,3232,burn,1619617130,2021-04-28 22:38,200.8195097,9e-18,-1.0,0.8977777777777778h,True,1619617130,0.111111111,0.8888888890000001,0.0,1.25,23237.90008,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,,0,23237.90007724,97300000
12010113,2021-03-10,0xa12be4f389ab556875fd7408fbf8f2de15b5915d,9e-18,1.12e-13,1.8e-17,0xe814b343a21cbdc380d99806343ef94c322b79a4,ChainGuardians,CGG,1.12e-13,18,9,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,2820000.0,1615384665,2021-03-10 22:57,1,7,1,0,7465,14631,5,2,14631,burn,1615384665,2021-03-10 22:57,211.2069204,9e-18,-1.0,4.064166666666667h,True,1615384665,0.125,0.875,0.0,1.666666667,23748.68417,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,120000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,120000000.0,0.0,23748.68417,117180000.0
12205172,2021-04-09,0xc4d9d4805fc33ba9cd77c80d5778aa466fc83423,7.000000000000001e-18,1.56e-13,1.4000000000000006e-17,0xe6ae1cbe938a3a8ef70ea265d1af13a388a15b28,Cryptonovae,YAE,1.56e-13,18,8,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,150.0,3700000.0,1617979046,2021-04-09 23:37,1,6,1,0,13235,14143,5,1,14143,burn,1617979046,2021-04-09 23:37,150.9868968,7.000000000000001e-18,-1.0,3.928611111111111h,True,1617979046,0.14285714300000002,0.857142857,0.0,2.5,23558.43798,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100000000.0,0.0,23558.43798,96300000.0
12160492,2021-04-02,0x531bc749824cabc8cc368c9f4cf021cd5355e257,0.001,1e-18,0.001,0xc4bf2141dd30b6c6e8c3ac2c41686a9f4f5b8add,Illuvium,ILV,1e-18,18,7,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,4400.0,1617408519,2021-04-03 9:08,1,5,1,0,11917,8244,5,0,36524,burn,1617380239,2021-04-03 1:17,201.606,2.15e-16,-1.0,2.29h,True,1617380239,0.2,0.8,0.0,4.0,938.083152,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100000000.0,0.0,938.083152,99995600.0
12113587,2021-03-26,0xf97a5f30cf6eb20a22ab9464306fad1f6e54f8c2,8.89e-14,1.2e-17,2.4e-17,0x54bb863fdbf3456c325eeb2280c244e8839601f9,Shyft Network,SHFT,8.89e-14,18,7,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,1600000.0,1616775327,2021-03-27 1:15,1,5,1,0,26647,27508,5,0,27508,burn,1616775327,2021-03-27 1:15,201.210378,1.2e-17,-1.0,7.641111111111111h,True,1616775327,0.166666667,0.833333333,0.0,5.0,17888.54382,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100000000.0,0.0,17888.54382,98400000.0
12412590,2021-05-11,0x52e5f5144dd8c327ad482c8155193449198c38a4,6.08e-14,1.7000000000000002e-17,3.4000000000000004e-17,0x43a31d5f9cf22eb8d1f7dfbd311c0dcb931962a6,Wilder World,WILDER,6.08e-14,18,6,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,80.0,320000.0,1620737102,2021-05-11 21:45,1,4,1,0,2432,8467,3,1,8467,burn,1620737102,2021-05-11 21:45,83.27376979,1.7000000000000002e-17,-1.0,2.3519444444444444h,True,1620737102,0.2,0.8,0.0,1.5,5059.644256000001,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,500000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,500000000.0,0.0,5059.644256000001,499680000.0
12236298,2021-04-14,0x08da48adb81e24804843ada544030d3339f52966,1.3699999999999995e-13,8e-18,1.6e-17,0x8571e318e1b858a6cb9ee6de017c73d15029908f,Gen Shards,GS,1.3699999999999995e-13,18,6,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,150.0,2800000.0,1618413164,2021-04-15 0:12,1,4,1,0,25402,35324,2,2,35324,burn,1618413164,2021-04-15 0:12,150.0015185,8e-18,-1.0,9.812222222222223h,True,1618413164,0.2,0.8,0.0,0.666666667,20493.901530000006,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100000000.0,0.0,20493.901530000006,97200000.0
11995954,2021-03-08,0xd3fbb248bef3da5e9e8330c5fd3a498e09953dbe,56480.99729,1e-18,1e-18,0x8963f627ebe9d0f22c8eb7306239d78d81be10b1,Ethernity Chain,ERN,56480.99729,18,6,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,1200000.0,1615238620,2021-03-09 6:23,1,4,1,0,39727,33796,3,1,57792,burn,1615214624,2021-03-08 23:43,211.24,1.4000000000000006e-17,-1.0,9.387777777777778h,True,1615214624,0.25,0.75,0.0,3.0,15491.93338,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,30000000.0,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,30000000.0,0.0,15491.93338,28800000.0
11958203,2021-03-02,0x711b32a4e408a9232285b5d781ca828c5b528bd7,0.038510033,21050.07111,0.038510033,0xd54aab2c1f79442fd789c5db7893892fd87e1573,APYSwap,APYS,21050.07111,18,66,0x625323fe73ea0c585a9c609af441003c81f09ff7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,180.0,1520000.0,1625746359,2021-07-08 12:12,4,61,1,183610,262992,17401,41,20,11066470,burn,1614697290,2021-03-02 15:01,214.3367739,0.35325785600000004,-0.998351856,4.833611111111111h,True,1614697290,0.076923077,0.923076923,0.0,4.285714286,16540.8585,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,50.0,49.83518561,100000000.0,0x625323fe73ea0c585a9c609af441003c81f09ff7,100000000.0,0.0,16540.8585,0.0
